ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntBeers,MntVegetables,MntMeatProducts,MntSeafoodProducts,MntSweetProducts,MntJewelryProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
13930,1946,Bachelor,Together,"$34,053.00 ",0,1,5/29/2013,91,497,148,552,1324,353,163,1,3,0,3,8,0,1,1,0,0,1,1,CA
14680,1948,Bachelor,Single,"$31,788.00 ",1,0,7/28/2012,95,1018,66,1372,1308,872,386,3,3,0,4,5,1,0,1,0,1,1,1,AUS
34737,1976,High School,Together,"$45,894.00 ",1,2,2/16/2013,61,277,125,239,665,1446,729,1,1,0,3,5,1,0,0,0,1,0,1,SP
24630,1952,Bachelor,Together,"$41,986.00 ",1,0,9/11/2012,35,1386,180,768,863,1118,109,3,3,0,4,4,0,0,0,0,1,0,1,ME
11471,1973,Bachelor,Divorced,"$42,769.00 ",1,1,10/10/2013,81,371,135,1085,314,346,1046,2,1,1,4,4,0,1,0,1,1,0,1,SA
20067,1985,High School,Together,"$58,582.00 ",1,1,12/9/2012,65,201,186,1723,542,896,843,2,9,2,9,5,1,1,1,0,0,0,1,SP
11443,1957,PhD,Together,"$49,096.00 ",2,1,2/4/2013,5,918,97,50,316,841,772,4,4,1,4,7,0,1,0,0,1,0,0,GER
37183,1956,High School,Together,"$76,412.00 ",2,0,10/9/2013,88,952,142,1417,163,467,1293,1,5,4,8,3,0,1,1,0,1,1,1,ME
13025,1972,PhD,Together,"$18,929.00 ",1,0,4/2/2014,46,608,59,462,934,346,557,1,1,0,4,6,0,0,1,1,0,0,0,GER
30927,1971,Associate,Together,"$18,929.00 ",1,1,11/27/2012,36,536,193,384,558,707,1119,1,1,0,4,6,0,1,1,1,0,0,0,CA
18375,1967,PhD,Divorced,"$18,929.00 ",1,2,10/3/2013,85,840,101,458,537,1298,328,1,1,0,4,6,0,1,1,1,1,0,0,AUS
29635,1945,Bachelor,Together,"$21,888.00 ",2,1,8/23/2013,36,772,126,432,74,399,1148,4,5,1,2,10,0,0,0,1,0,0,0,SP
34244,1971,Bachelor,Together,"$41,580.00 ",2,0,11/19/2013,54,592,170,1606,806,1214,853,3,2,1,3,5,0,0,0,0,0,0,0,US
564,1987,PhD,Married,"$31,605.00 ",2,0,7/16/2013,91,889,44,369,164,1101,1314,2,2,1,4,7,0,0,0,1,1,1,1,US
38228,1950,PhD,Divorced,"$25,509.00 ",2,2,12/30/2012,6,265,80,115,17,1234,746,3,3,0,3,9,1,1,0,1,1,0,0,SP
1719,1949,Master,Together,"$25,509.00 ",1,0,6/17/2014,30,965,127,344,412,350,642,3,3,0,3,9,0,1,1,1,0,1,1,ME
27883,1988,Master,Married,"$33,051.00 ",2,0,11/11/2012,12,813,38,551,470,54,211,3,9,1,8,9,1,0,1,0,1,1,0,SP
11125,1982,Bachelor,Married,"$28,764.00 ",2,1,12/20/2013,63,1321,23,695,1147,548,369,1,1,0,2,8,1,0,1,0,0,0,0,CA
20617,1956,High School,Together,"$32,146.00 ",1,2,9/7/2013,81,1413,188,816,273,777,1186,2,2,0,4,6,1,1,0,1,0,1,1,SA
11567,1948,PhD,Married,"$22,148.00 ",1,0,8/8/2013,39,911,194,410,31,399,273,1,1,0,3,7,0,1,1,0,1,1,0,SP
23443,1978,High School,Married,"$36,781.00 ",0,1,5/31/2013,91,815,145,1371,838,1323,196,1,2,1,2,8,1,1,0,1,0,0,1,ME
6901,1957,Associate,Together,"$54,197.00 ",1,2,1/20/2013,70,1204,91,366,143,830,1494,2,1,3,6,1,0,0,0,0,1,0,1,SP
11906,1987,Bachelor,Together,"$93,790.00 ",2,0,11/20/2012,73,967,81,1688,162,641,758,0,6,7,12,2,0,1,1,1,0,0,0,ME
13510,1965,Associate,Married,"$24,762.00 ",0,1,4/7/2014,83,499,133,735,1340,440,1189,3,3,1,2,8,1,0,1,0,1,0,0,US
17064,1978,Associate,Married,"$30,477.00 ",2,2,11/25/2012,14,436,76,1289,720,205,1144,1,1,1,3,6,0,1,1,0,0,1,1,IND
37968,1956,Master,Single,"$11,448.00 ",0,0,1/9/2014,47,532,16,488,113,1149,1271,1,1,0,2,6,1,1,1,0,1,0,1,IND
843,1969,High School,Single,"$70,844.00 ",1,1,5/10/2014,63,1427,73,1657,1425,401,716,5,6,1,5,7,0,1,0,1,0,1,0,SA
20928,1947,PhD,Married,"$30,828.00 ",2,2,6/30/2013,10,123,42,836,545,624,1067,2,1,1,4,3,0,1,1,0,0,0,1,SA
33821,1959,Master,Married,"$62,513.00 ",2,1,5/15/2013,56,1043,144,520,50,283,356,2,6,4,10,6,0,0,1,1,1,0,1,CA
16310,1952,PhD,Together,"$27,733.00 ",2,2,5/5/2014,70,483,9,1238,1318,374,546,2,2,0,3,7,0,1,0,1,0,0,1,SP
39414,1955,PhD,Single,"$39,435.00 ",0,2,6/13/2013,29,477,33,622,146,516,595,1,3,1,2,7,0,1,0,1,0,0,1,GER
21607,1958,Master,Together,"$75,345.00 ",1,0,7/14/2013,27,261,197,503,1072,448,409,1,5,8,6,3,0,1,1,0,1,1,0,IND
22761,1960,Master,Together,"$20,491.00 ",1,0,3/30/2013,65,329,52,1315,42,1261,786,1,0,1,2,7,1,1,0,1,0,1,0,IND
27071,1951,Bachelor,Single,"$36,715.00 ",0,2,7/22/2013,70,44,1,723,18,1069,1010,6,7,2,4,9,0,1,0,1,0,1,0,GER
25378,1961,High School,Married,"$71,706.00 ",1,2,4/16/2014,59,622,57,494,999,1125,1193,4,9,5,7,5,0,0,0,0,1,1,1,GER
7164,1959,Bachelor,Married,"$69,063.00 ",2,0,1/26/2013,59,1444,103,906,1277,583,934,1,5,3,5,3,0,0,1,0,0,1,1,CA
6523,1963,High School,Married,"$24,645.00 ",1,2,7/24/2013,17,791,150,1413,455,498,700,1,1,0,2,8,0,1,1,1,1,1,0,GER
5665,1985,PhD,Married,"$35,797.00 ",0,2,9/18/2013,29,1235,90,1151,1316,294,900,2,2,0,3,8,1,1,0,1,0,1,1,ME
16091,1959,Master,Single,"$44,078.00 ",0,2,10/3/2012,42,1305,153,1309,45,1347,769,2,2,0,3,5,0,0,1,1,1,0,1,SA
36631,1953,Associate,Single,"$26,954.00 ",2,1,8/31/2013,0,1383,8,581,298,790,592,1,1,0,2,7,0,1,0,1,1,1,1,CA
38024,1980,Associate,Single,,1,0,11/18/2012,1,686,200,365,632,1143,1354,1,1,0,3,7,0,0,1,1,0,1,0,GER
17177,1971,Master,Married,"$38,887.00 ",0,2,12/11/2012,15,1207,45,926,999,530,422,1,1,0,3,7,1,1,0,0,0,1,0,AUS
33637,1988,High School,Together,"$65,463.00 ",1,0,9/1/2012,1,96,169,268,652,207,213,2,6,2,9,5,0,1,0,0,0,1,0,CA
16059,1978,Associate,Married,"$53,537.00 ",2,1,1/4/2014,81,462,140,804,1036,1294,1464,2,2,1,3,5,0,0,0,0,1,1,1,SP
25671,1984,Bachelor,Married,"$36,230.00 ",1,2,7/22/2013,72,742,200,161,900,577,271,1,2,0,4,5,0,1,0,0,1,0,0,GER
22399,1985,Master,Together,"$80,763.00 ",2,0,12/29/2013,62,51,111,1160,1194,322,755,1,5,11,6,3,0,0,0,0,0,1,1,ME
12453,1978,Associate,Divorced,"$60,585.00 ",0,2,3/15/2013,47,1283,138,988,425,174,603,10,7,4,9,5,0,0,0,0,0,1,0,GER
38056,1966,Associate,Married,"$49,166.00 ",1,0,3/15/2013,50,959,30,1113,1026,1276,1227,2,5,3,3,6,1,0,0,0,1,1,1,IND
28869,1945,PhD,Married,"$75,261.00 ",2,0,3/10/2014,6,246,44,583,464,293,680,1,5,6,5,2,1,1,1,1,1,1,1,IND
16596,1960,High School,Married,"$89,891.00 ",1,2,11/26/2012,88,1067,13,1260,613,198,821,1,11,6,8,4,1,0,1,0,1,1,0,AUS
14830,1979,High School,Together,"$72,828.00 ",1,2,6/26/2013,98,1168,83,772,355,6,1037,6,6,3,13,7,0,1,0,0,1,0,1,SP
33821,1985,PhD,Married,"$75,278.00 ",2,0,10/21/2012,32,383,80,800,1374,163,971,1,6,3,13,3,0,1,0,1,1,0,0,ME
15568,1962,Associate,Single,"$38,557.00 ",2,0,7/21/2012,31,1102,200,79,157,663,1374,2,3,1,3,7,1,0,1,1,0,0,0,SA
32184,1979,High School,Widow,"$81,300.00 ",0,2,1/17/2014,53,1303,73,416,90,1235,824,3,10,3,5,5,1,0,1,0,1,1,1,IND
22072,1952,Associate,Single,"$60,161.00 ",0,0,12/9/2013,58,477,57,1580,934,846,1092,3,11,4,8,8,0,1,0,1,0,0,1,SP
12420,1980,PhD,Single,"$69,389.00 ",2,2,12/22/2013,33,170,159,417,922,911,1262,1,7,2,12,4,0,1,0,0,0,0,1,IND
12942,1965,Bachelor,Married,"$64,497.00 ",2,2,11/10/2012,40,1146,20,160,1323,143,505,5,11,4,9,8,1,1,1,1,0,1,1,AUS
4183,1984,High School,Married,"$61,014.00 ",2,0,4/13/2013,72,81,15,1407,173,228,645,4,9,3,4,7,0,1,1,0,1,0,0,GER
16954,1964,Bachelor,Together,"$44,319.00 ",2,2,2/10/2014,34,908,126,996,657,312,71,2,2,0,3,5,0,0,0,1,0,0,0,SA
17096,1988,PhD,Together,"$53,233.00 ",2,1,10/26/2013,91,412,158,536,1078,1336,277,1,1,0,3,4,1,0,1,1,1,1,1,SA
38915,1972,Master,Together,"$77,972.00 ",0,1,10/1/2013,76,224,158,1276,1018,151,439,1,4,6,9,1,1,0,0,0,0,1,0,GER
29880,1983,Bachelor,Divorced,"$81,361.00 ",0,2,8/16/2013,15,402,74,1066,436,936,571,1,3,10,13,1,1,0,1,1,1,1,1,IND
22529,1963,Associate,Married,"$81,361.00 ",0,0,2/28/2013,8,45,110,1685,1435,1167,303,1,3,10,13,1,0,0,0,1,1,0,1,SA
23311,1946,PhD,Single,"$25,707.00 ",2,1,4/5/2014,54,1239,19,952,1461,261,1102,1,1,0,3,7,1,0,1,1,0,1,1,US
33980,1959,Associate,Married,"$42,403.00 ",0,0,4/29/2014,77,714,37,1078,1478,402,363,1,1,0,3,8,0,1,1,1,0,0,1,ME
20136,1957,Bachelor,Single,"$65,704.00 ",1,2,2/23/2014,93,1101,137,342,726,999,926,1,2,10,10,1,1,0,1,0,1,1,0,SA
6268,1971,Bachelor,Together,"$37,406.00 ",2,2,8/5/2012,69,168,60,624,1167,30,921,1,1,0,2,8,0,0,0,1,1,0,0,US
15591,1950,High School,Together,"$39,767.00 ",1,0,2/12/2014,40,1233,9,1043,924,219,30,2,7,1,7,8,0,1,1,1,0,1,1,US
6580,1989,PhD,Together,"$54,210.00 ",1,1,10/16/2012,56,153,63,340,240,1102,418,2,4,1,7,5,0,0,0,0,0,0,0,SA
17165,1961,High School,Single,"$57,136.00 ",0,2,1/26/2014,68,1363,162,554,1094,26,101,1,7,5,7,6,1,0,1,0,0,0,0,AUS
21316,1948,High School,Married,"$40,794.00 ",0,2,1/11/2014,70,1494,33,583,482,739,604,2,6,3,5,7,1,1,1,1,0,0,1,SP
19864,1944,PhD,Married,"$83,003.00 ",0,0,5/26/2014,6,951,89,431,599,1095,1189,1,7,6,8,3,1,1,1,0,0,0,0,SP
12079,1978,Associate,Together,"$89,058.00 ",2,0,5/4/2014,2,889,192,694,323,63,248,1,5,4,4,2,1,1,1,0,1,1,1,IND
11100,1967,Master,Married,"$20,193.00 ",1,2,12/11/2012,55,975,110,308,1290,556,1408,1,1,1,4,4,0,0,1,1,0,0,1,CA
6390,1984,Bachelor,Single,"$72,099.00 ",2,1,3/2/2013,17,559,41,1510,1430,581,1153,1,3,4,10,1,0,1,0,0,1,0,1,US
19566,1957,High School,Divorced,"$43,824.00 ",1,1,1/12/2014,95,1000,1,1050,1366,1454,970,4,3,1,4,8,0,1,0,1,1,0,1,CA
7480,1989,PhD,Married,"$66,653.00 ",2,2,8/1/2013,17,327,157,1170,1051,618,1198,4,4,2,12,3,0,1,0,0,0,1,0,SA
9988,1984,High School,Together,"$44,359.00 ",0,1,4/26/2013,7,696,53,292,881,693,489,3,2,0,4,3,0,1,1,1,1,1,1,SA
20753,1951,Master,Together,"$79,410.00 ",0,1,8/16/2012,89,796,85,601,1400,795,492,1,3,2,5,1,1,1,1,1,1,1,1,SA
24455,1943,Master,Single,"$55,842.00 ",0,2,9/8/2012,9,668,174,700,20,372,1094,1,7,1,8,5,0,1,1,0,0,0,0,IND
31724,1976,PhD,Single,"$79,946.00 ",0,1,10/9/2012,33,1375,53,379,360,744,540,1,5,11,5,3,0,1,0,1,1,0,0,US
4804,1989,Master,Absurd,"$88,194.00 ",2,2,10/9/2012,58,1323,30,1623,1038,1161,906,1,11,10,10,5,0,1,1,1,1,0,1,ME
20480,1960,Bachelor,Married,"$80,184.00 ",1,0,9/29/2013,90,371,60,616,201,866,958,1,6,3,10,3,0,1,0,1,1,0,1,CA
7077,1961,Bachelor,Single,"$76,982.00 ",1,1,9/5/2012,49,1179,115,313,60,195,261,1,8,3,4,4,1,1,0,1,1,0,0,CA
3737,1985,Associate,Married,"$65,295.00 ",2,1,10/31/2013,82,1047,114,448,617,756,1004,1,3,3,13,2,0,0,0,0,1,1,1,IND
18354,1983,High School,Married,"$57,100.00 ",1,1,8/22/2013,76,198,47,1692,945,818,110,1,3,3,6,3,1,0,1,0,0,0,0,US
16007,1944,High School,Together,"$29,009.00 ",2,2,8/12/2012,52,598,146,1686,395,1185,861,2,2,0,3,6,1,0,1,1,0,0,0,ME
17054,1969,High School,Together,"$78,931.00 ",0,2,9/5/2013,45,311,56,1137,165,407,632,1,2,8,13,1,1,1,0,0,0,0,0,CA
12125,1943,Master,Single,"$7,500.00 ",2,1,9/27/2013,53,444,11,667,387,403,772,3,2,0,3,5,1,1,0,0,1,0,1,IND
36985,1969,Associate,Married,"$56,939.00 ",2,1,2/16/2014,57,355,198,856,1065,1105,250,2,3,3,10,3,1,0,1,0,1,0,0,IND
21358,1960,Bachelor,Married,"$64,509.00 ",0,2,5/11/2014,88,1310,108,1451,24,796,1331,1,6,3,9,4,0,0,1,1,0,0,0,ME
26727,1944,Bachelor,Single,"$30,093.00 ",2,0,5/30/2014,88,1257,116,1260,211,260,128,1,2,0,3,7,0,0,0,1,0,1,1,US
30757,1970,Associate,Widow,"$30,351.00 ",1,1,2/20/2013,57,788,179,1164,584,480,1122,1,3,0,2,9,0,0,0,0,0,1,0,SP
32556,1970,Bachelor,Together,"$30,351.00 ",2,0,2/2/2014,94,265,71,25,435,423,1235,1,3,0,2,9,1,1,1,0,0,1,1,SA
18816,1976,Associate,Married,"$38,201.00 ",0,0,3/21/2013,34,325,2,1308,1036,1269,145,4,5,1,5,8,1,0,0,0,1,1,0,GER
4704,1958,Master,Married,,0,0,2/19/2014,31,813,148,1014,1144,323,476,0,27,0,0,1,1,1,0,0,0,0,0,AUS
2424,1987,Associate,Married,"$43,974.00 ",1,0,3/28/2013,87,1438,36,1441,54,161,302,5,6,4,6,7,1,0,1,0,0,0,0,IND
38591,1972,PhD,Married,"$38,200.00 ",2,0,10/19/2013,75,129,173,643,23,711,979,1,1,0,2,7,1,0,1,1,0,0,0,AUS
2659,1980,PhD,Single,"$87,305.00 ",0,1,5/6/2013,64,622,110,600,742,333,469,1,5,3,8,2,1,0,1,0,1,0,0,SP
28532,1962,High School,Married,"$16,860.00 ",0,0,11/8/2012,52,254,8,457,1287,1430,711,3,1,1,3,7,1,0,1,0,0,0,0,US
20458,1980,PhD,Single,"$27,213.00 ",2,1,3/4/2013,15,366,57,1678,1315,889,348,3,2,0,4,8,1,0,1,1,0,0,0,AUS
27138,1948,PhD,Married,"$7,500.00 ",0,2,7/18/2012,33,173,78,109,578,567,566,5,4,1,2,9,1,1,0,1,0,1,1,ME
31523,1953,PhD,Single,"$4,861.00 ",0,2,11/3/2013,60,218,180,114,1437,766,398,0,0,0,0,14,0,1,1,1,0,0,1,IND
25138,1967,PhD,Married,"$38,196.00 ",2,2,3/11/2013,36,1288,28,525,743,735,167,3,2,0,4,5,0,1,1,0,0,0,0,SP
23665,1985,Associate,Married,"$41,145.00 ",1,1,10/13/2012,61,268,92,59,1019,1103,1320,1,0,0,3,3,1,1,0,1,1,1,0,IND
14640,1977,High School,Widow,"$38,513.00 ",2,0,1/20/2014,17,1259,70,1103,1061,850,590,5,6,1,5,8,0,0,1,0,1,1,0,CA
35356,1960,High School,Married,"$45,688.00 ",0,0,7/23/2013,83,498,176,0,309,1451,871,2,3,1,8,4,0,0,0,0,0,0,1,SA
8525,1975,High School,Together,"$77,863.00 ",2,1,5/11/2014,73,1424,157,818,827,664,592,1,4,5,10,2,1,1,0,0,0,1,1,IND
21207,1971,Associate,Married,"$42,169.00 ",1,2,2/1/2014,85,1150,70,229,1191,1230,647,2,1,0,3,8,1,0,1,0,0,0,0,AUS
3483,1976,PhD,Together,"$45,906.00 ",0,2,11/29/2013,1,583,85,590,79,265,770,2,5,4,4,5,0,0,1,0,1,1,1,SA
32023,1949,High School,Single,"$35,388.00 ",1,1,12/11/2012,46,724,146,22,823,994,780,1,1,0,3,7,1,1,1,1,0,1,0,SP
18734,1967,Associate,Married,"$80,952.00 ",2,2,6/15/2014,91,736,12,107,291,908,487,1,8,5,11,8,1,1,0,0,0,1,1,ME
18317,1972,Master,Widow,"$39,898.00 ",2,1,3/1/2014,89,1196,155,1022,453,154,312,2,3,0,4,7,0,0,1,1,0,1,0,AUS
4547,1975,Master,Together,"$39,898.00 ",2,0,1/9/2014,4,963,161,1163,1234,685,187,2,3,0,4,7,0,0,0,0,1,1,1,ME
39384,1951,Associate,Single,"$44,051.00 ",1,0,3/14/2014,94,556,190,90,1256,496,987,4,3,1,4,6,1,1,0,0,1,0,0,SA
39261,1977,High School,Divorced,"$86,718.00 ",0,1,9/20/2012,23,561,190,847,1357,1160,708,1,5,6,5,2,0,0,0,0,1,0,1,SP
26621,1954,High School,Divorced,"$80,141.00 ",2,0,3/12/2014,91,645,99,1476,796,1471,890,1,7,4,10,6,0,0,1,0,0,0,0,AUS
39129,1982,Associate,Married,"$58,597.00 ",1,2,5/10/2013,22,629,99,335,660,136,1184,12,7,4,9,7,0,1,1,1,0,1,1,US
29923,1970,Master,Married,"$70,356.00 ",0,0,3/6/2013,58,248,164,316,1186,149,769,2,10,6,9,6,0,1,0,1,0,0,1,GER
17473,1961,Master,Together,"$46,904.00 ",0,2,4/20/2014,32,166,107,942,128,1150,843,4,5,1,4,8,0,0,0,1,1,0,0,ME
38553,1971,Master,Married,"$37,760.00 ",0,0,10/30/2012,15,542,58,699,479,376,85,2,4,1,6,7,0,1,0,0,1,1,1,SP
4712,1985,High School,Married,"$37,760.00 ",1,2,7/16/2013,23,683,140,1453,1130,112,1376,2,4,1,6,7,0,1,0,0,0,1,1,SP
14728,1977,Bachelor,Single,"$61,839.00 ",0,2,3/10/2013,68,1486,72,571,704,467,337,1,4,8,4,8,1,1,0,0,0,0,0,ME
31238,1971,Master,Single,"$29,791.00 ",2,1,4/5/2013,72,489,57,1280,342,1116,207,2,2,0,3,5,0,0,1,0,0,0,0,CA
9488,1953,Associate,Married,"$48,918.00 ",1,2,12/10/2012,28,868,120,1585,407,987,1399,2,1,0,4,4,0,0,0,0,0,0,1,IND
31592,1944,Associate,Married,"$48,918.00 ",0,1,5/21/2013,79,1282,99,1399,1033,1453,1270,2,1,0,4,4,1,1,0,1,1,1,1,IND
28357,1987,PhD,Together,"$58,692.00 ",0,0,12/10/2013,7,376,12,260,189,974,263,1,8,2,4,7,0,0,1,0,0,0,0,GER
4863,1979,PhD,Together,"$39,356.00 ",1,2,6/8/2013,49,6,163,970,574,610,252,1,1,0,2,6,0,1,0,1,1,0,1,IND
37085,1985,Bachelor,Together,"$76,234.00 ",0,2,1/29/2014,12,1143,111,98,77,641,772,1,8,3,11,3,0,1,0,1,0,1,0,US
28136,1970,High School,Married,"$55,434.00 ",0,1,7/7/2013,86,1367,132,1162,1068,1373,1319,3,5,3,13,4,0,1,1,0,0,1,0,SA
11248,1970,High School,Divorced,"$66,835.00 ",2,0,10/11/2013,5,365,86,551,1122,572,1071,1,6,4,13,2,1,1,1,0,1,0,0,ME
5585,1979,PhD,Married,"$66,835.00 ",1,1,5/27/2013,35,357,1,1214,335,1023,863,1,6,4,13,2,1,0,0,0,1,1,0,IND
30642,1975,PhD,Married,"$71,965.00 ",0,1,3/23/2014,55,754,171,229,47,292,524,3,6,3,5,3,0,1,0,0,0,0,0,ME
33680,1989,Associate,Together,"$74,538.00 ",1,0,2/9/2013,68,366,113,563,1398,1136,419,1,8,8,5,3,1,1,1,1,0,0,1,US
27211,1966,Master,Married,"$50,002.00 ",0,2,7/23/2013,3,1193,104,1697,1319,1046,1286,2,8,2,7,7,0,1,1,1,1,1,0,SA
21987,1972,Master,Married,"$53,977.00 ",2,0,1/9/2014,34,677,115,417,1489,1456,1092,5,5,5,12,5,0,1,1,1,1,1,0,IND
27591,1945,Master,Married,"$53,977.00 ",2,1,12/29/2012,39,652,173,306,1202,1055,1465,5,5,5,12,5,1,0,1,1,1,0,1,ME
17229,1952,Bachelor,Married,"$69,930.00 ",0,2,2/5/2014,4,658,23,1564,298,610,619,1,4,5,12,3,1,1,0,0,0,1,1,AUS
37804,1955,Master,Married,"$62,981.00 ",2,1,3/8/2013,19,832,189,747,1245,645,968,1,4,5,13,3,0,1,0,1,1,1,0,IND
4360,1968,Associate,Married,"$46,014.00 ",1,2,6/11/2013,69,102,93,1510,1316,1476,774,10,7,1,8,7,1,1,0,0,0,1,0,IND
1831,1957,High School,Married,"$18,227.00 ",1,0,12/14/2012,30,877,169,1656,687,838,122,1,0,1,2,8,1,0,0,0,1,0,1,GER
22789,1949,Bachelor,Married,"$65,991.00 ",1,2,1/2/2013,69,1354,54,469,283,284,461,3,9,5,10,7,1,1,0,0,1,1,1,IND
7405,1985,Master,Married,"$38,808.00 ",1,1,7/2/2013,9,11,173,1401,684,240,691,4,5,1,4,8,1,0,0,1,0,0,0,IND
14520,1956,PhD,Married,"$160,803.00 ",2,0,12/28/2013,96,585,126,1529,696,1223,843,15,0,28,1,0,0,0,1,1,1,0,0,SA
30217,1952,PhD,Married,"$43,783.00 ",1,1,4/27/2014,4,834,149,378,1210,1277,990,6,7,1,8,7,1,0,0,1,1,1,0,IND
4809,1954,Master,Married,"$30,396.00 ",0,0,3/13/2014,61,1264,146,1660,606,1490,639,2,1,1,2,7,1,1,0,1,0,1,0,US
15800,1946,Associate,Together,"$65,526.00 ",2,0,10/12/2013,55,67,17,640,1293,3,1266,1,4,4,8,2,1,0,0,0,1,1,1,GER
22462,1989,Associate,Divorced,"$65,526.00 ",1,2,5/6/2013,10,186,89,461,1047,1353,91,1,4,4,8,2,1,0,0,0,0,1,1,IND
12700,1948,High School,Together,"$55,956.00 ",1,0,3/8/2013,82,906,55,60,487,711,786,2,7,3,4,4,1,1,1,0,0,0,1,ME
27501,1978,PhD,Single,"$55,563.00 ",0,2,4/11/2013,7,239,194,1666,626,1243,1026,1,2,0,3,3,0,1,0,1,1,1,0,AUS
27558,1986,High School,Together,"$57,236.00 ",2,1,10/25/2013,98,1441,166,805,873,319,843,3,2,1,4,3,1,0,1,0,0,1,1,AUS
2225,1959,Associate,Together,"$89,694.00 ",0,2,4/19/2013,81,1461,29,1139,473,951,1443,3,4,3,4,5,1,0,0,0,0,0,0,CA
25058,1967,Bachelor,Single,"$57,420.00 ",2,0,7/18/2013,32,731,38,362,465,750,1206,3,5,1,6,7,1,1,1,0,1,0,0,GER
21512,1986,Associate,Married,"$33,622.00 ",2,2,12/18/2012,79,402,187,381,525,618,736,3,2,0,4,7,0,0,1,0,1,0,0,US
11988,1969,PhD,Married,"$29,999.00 ",2,1,7/7/2013,43,351,47,1141,363,437,416,4,3,1,4,8,0,0,1,0,1,1,0,AUS
13092,1982,Associate,Married,"$31,497.00 ",1,1,11/18/2013,72,1105,45,139,1338,1190,347,2,3,1,4,8,1,1,1,1,1,0,1,IND
15208,1947,Master,Widow,"$31,497.00 ",0,0,6/12/2013,3,1425,166,736,543,319,678,2,3,1,4,8,1,0,1,1,1,1,0,SP
12779,1989,Bachelor,Married,"$500,000.00 ",0,2,7/16/2013,19,776,32,995,398,882,830,1,1,0,3,5,0,1,1,0,0,1,1,ME
21295,1974,PhD,Single,"$61,671.00 ",1,1,5/9/2013,81,1275,104,1587,1461,1221,813,8,10,4,6,8,0,0,0,1,1,1,1,SP
8055,1985,Associate,Together,"$60,182.00 ",2,0,4/2/2014,22,900,200,681,329,741,345,1,1,0,2,4,1,1,0,1,1,1,1,SP
10740,1964,High School,Together,"$29,732.00 ",0,2,7/12/2012,34,9,24,262,1136,1357,36,1,2,0,2,9,0,0,0,1,1,1,0,GER
12338,1987,Master,Together,"$45,921.00 ",0,2,6/8/2014,7,708,63,61,221,419,1310,1,2,1,6,4,0,1,1,1,1,1,1,IND
13597,1946,PhD,Together,"$16,529.00 ",0,2,5/28/2013,26,333,43,255,483,1127,549,1,1,0,3,6,0,0,0,0,1,1,1,ME
34970,1985,Master,Single,"$98,777.00 ",1,2,3/13/2013,11,643,119,573,1185,264,841,0,4,6,9,1,1,0,0,1,0,1,1,SP
38899,1944,High School,Married,"$98,777.00 ",2,2,10/2/2013,80,791,110,1590,541,51,1242,0,4,6,9,1,1,0,0,0,1,0,1,AUS
35070,1951,Associate,Together,"$77,027.00 ",0,1,1/6/2013,90,1199,164,465,682,752,1422,2,8,3,6,4,0,1,1,0,0,0,1,ME
10746,1955,High School,Together,"$69,139.00 ",2,2,5/22/2014,40,420,37,788,772,1495,1445,1,4,1,5,4,0,0,0,0,0,0,0,US
28700,1975,Bachelor,Divorced,"$69,139.00 ",2,2,3/25/2014,85,1420,131,399,482,585,611,1,4,1,5,4,1,1,0,0,1,0,0,AUS
8329,1976,Associate,Divorced,"$65,169.00 ",1,2,7/5/2012,75,1082,85,205,935,735,410,1,10,4,13,6,0,1,0,0,0,0,1,ME
28636,1986,Associate,Married,"$40,049.00 ",0,1,3/21/2014,54,1079,23,1456,1081,304,691,1,1,0,3,6,1,0,0,0,0,1,1,ME
30788,1988,Associate,Divorced,"$69,755.00 ",1,1,1/3/2013,27,1428,191,370,1328,1112,797,1,3,6,12,1,0,0,0,1,0,0,0,SA
22298,1979,Bachelor,Together,,2,1,4/11/2014,79,165,180,1261,438,998,1237,3,6,1,7,6,0,0,0,0,1,0,1,CA
25094,1950,PhD,Together,"$54,456.00 ",0,0,9/11/2013,16,254,167,34,27,658,783,3,6,1,7,6,1,1,0,1,0,1,1,SA
23025,1958,Associate,Widow,"$666,666.00 ",0,2,1/18/2014,25,989,182,172,1336,589,1115,4,3,1,3,6,0,1,1,1,1,1,1,CA
3954,1945,High School,Divorced,"$60,689.00 ",0,2,3/10/2013,9,802,101,507,299,424,515,4,4,4,10,3,1,1,1,1,0,1,1,SP
14274,1971,Bachelor,Married,"$26,487.00 ",0,2,5/6/2014,87,398,160,1113,48,145,166,3,2,1,3,5,1,0,0,0,0,1,1,US
8512,1958,PhD,Single,"$28,164.00 ",0,0,5/13/2013,47,1133,20,191,287,1251,568,3,2,0,4,7,1,0,1,0,0,1,1,GER
34039,1968,Bachelor,Single,"$22,585.00 ",2,1,10/28/2013,22,995,159,354,1193,528,1334,1,1,1,2,9,0,0,0,0,0,0,0,US
14502,1948,Associate,Single,"$64,795.00 ",1,2,1/1/2014,8,43,44,1560,1402,1355,751,3,3,3,12,2,1,1,1,0,1,1,1,US
18872,1984,Bachelor,Married,"$42,000.00 ",0,1,4/10/2013,12,1240,46,16,501,1158,567,2,5,2,11,5,0,0,0,1,1,1,0,AUS
